timestamp,tweet_id,url,content,user_id,user_name,reply_count,retweet_count,like_count,bert_label,bert_positive,bert_neutral,bert_negative,stance_label,stance_against,stance_favor,stance_neutral
2023-03-19 01:30:02+09:00,1637129243883880448,https://x.com/Iwaki_pikatyu/status/1637129243883880448,ラグビーのW杯は夜プレーボールかかって WBCはかからなかった ,,,,,,NEUTRAL,0.0730233490467071,0.797152578830719,0.1298241317272186,AGAINST,0.41919765,0.27336374,0.30743864
2023-03-19 01:30:05+09:00,1637129255627939841,https://x.com/b_b_mag/status/1637129255627939841,ＴＢＳの「ジャニハラ」にウンザリ　ＷＢＣでひたすら流れる外タレの失恋ソング　ヘビロテで聞かされるのは一種のハラスメント  baseball-mag.net/?eid=823366,b_b_mag,BaseBall MAG,0.0,0.0,1.0,NEUTRAL,0.0364719368517398,0.6456276774406433,0.3179003894329071,FAVOR,0.3550055,0.37535864,0.26963586
2023-03-19 01:30:07+09:00,1637129264071061504,https://x.com/seisatorec/status/1637129264071061504,●録画終了：ＢＳテレ東 2023/3/19 1:0 ～ 1:30 録画終了 Drops:0 Scrambles:0 みんなのスポーツ▽WBC侍ジャパン準決勝の相手は？▽春の選抜高校野球開幕,seisatorec,sei.sato,0.0,0.0,0.0,NEUTRAL,0.0763822048902511,0.8910490870475769,0.032568734139204,NEUTRAL,0.32835287,0.33058557,0.3410616
2023-03-19 01:30:32+09:00,1637129367535976450,https://x.com/LatinoSports/status/1637129367535976450,Yaider Molina praises his team  after a tough loss to Mexico eliminated them from the WBC.  @JulioPabonNY15  ,,,,,,POSITIVE,0.6347156763076782,0.3429681062698364,0.0223161932080984,AGAINST,0.36908382,0.3654013,0.26551482
2023-03-19 01:30:50+09:00,1637129441985044482,https://x.com/chy_soo/status/1637129441985044482,WBCがあったから東京ドームが取れなかったと話すトゥギさん。 大谷さんすごいねーからの突然敵意剥き出しで オオタニサンと僕どっちが好きですか？ねぇどっち？どっちが好きなんだよー！ って叫んでた。のに。  僕もオオタニサン好き。  そっかwww,chy_soo,ちぃ,1.0,1.0,37.0,POSITIVE,0.7229974269866943,0.2555414140224457,0.0214611589908599,NEUTRAL,0.29578146,0.1496774,0.5545412
2023-03-19 01:30:51+09:00,1637129449735966724,https://x.com/Steve_Marowski/status/1637129449735966724,"The World Baseball Classic is great for baseball. It's unfortunate people think the WBC is ""causing"" injuries because this is the best way for baseball to continue to grow internationally.  stevenmarowskiblog.wordpress.com/2023/03/18/the …",Steve_Marowski,Steve Marowski,0.0,0.0,0.0,NEUTRAL,0.4032540619373321,0.5524352192878723,0.0443107411265373,AGAINST,0.36505532,0.3505953,0.2843494
2023-03-19 01:30:52+09:00,1637129454299299842,https://x.com/wizardspodcast/status/1637129454299299842,I would love nothing more then to talk Baseball with  @Iyo_SkyWWE   ,,,,,,POSITIVE,0.8705646991729736,0.1135286018252372,0.0159067343920469,NEUTRAL,0.3114942,0.34012958,0.34837627
2023-03-19 01:31:25+09:00,1637129591260327944,https://x.com/kazlovesmusic/status/1637129591260327944,「コアラのマーチは最高」あのWBC米国記者に直撃…日本のスナック菓子“ベスト5”は？「カルビーのポテチにハマった」「イチゴが挟まったやつ」(Number Web) ,,,,,,POSITIVE,0.6841309666633606,0.3081769645214081,0.0076920525170862,FAVOR,0.35154852,0.36609516,0.28235632
2023-03-19 01:31:29+09:00,1637129607676825600,https://x.com/junk_life/status/1637129607676825600,"FM愛媛 マシンガンエチケット(第413回)  •春ですね •花粉止まったんやけど •グチュグチュするのは朝だけよ •眼精疲労,ヤバい •目薬ってたまにさしたら凄い効く •利き目 •大谷翔平選手,もう漫画以上,凄すぎる •比較対象がいない •WBC,日本はめちゃくちゃ強い〜優勝すると思う •試合が長い",junk_life,junk life,0.0,2.0,1.0,POSITIVE,0.8379018902778625,0.1478412300348281,0.0142568405717611,NEUTRAL,0.34007645,0.31642118,0.3435023
2023-03-19 01:32:48+09:00,1637129939664375809,https://x.com/chiiiiilicious/status/1637129939664375809,【STARS神奈川3/18】 WBCみんな見てる？で (*ᵒ̴̶̷ωᵒ̴̶̷)野球経験者たくさんいますからね 直「俺とエリーと隆二、、、」 (*ᵒ̴̶̷ωᵒ̴̶̷)そんなにいないか  ってなってたの岩田くん！って感じでしたね,chiiiiilicious,C,0.0,0.0,6.0,POSITIVE,0.686708390712738,0.3025569915771484,0.0107346447184681,NEUTRAL,0.28671107,0.30172867,0.4115602
2023-03-19 01:33:13+09:00,1637130045755097088,https://x.com/tigerschannel72/status/1637130045755097088,侍ジャパン栗山英樹監督に「長嶋家婿入り」の怪情報 かつて長嶋茂雄氏の愛娘と結婚説  ,,,,,,NEUTRAL,0.1563148349523544,0.7978125214576721,0.0458725988864898,NEUTRAL,0.3446224,0.28864548,0.36673212
2023-03-19 01:33:14+09:00,1637130046543364098,https://x.com/mihotaro611/status/1637130046543364098,今回のイッチゴーも たくさん来て下さり ありがとうございました  Bully'sスタッフの皆様も 5ヶ月に渡りありがとう  イッチゴーはラストでしたが 今月29日はT's錦糸町でも りーちゃんとWBCプレイヤーなので またお待ちしていますね︎,mihotaro611,みほたろ,1.0,1.0,61.0,POSITIVE,0.9743105173110962,0.0228912159800529,0.0027982550673186,NEUTRAL,0.21934806,0.266848,0.513804
2023-03-19 01:33:59+09:00,1637130236805668864,https://x.com/amandchocolat/status/1637130236805668864,WBC期間中に東京ドームから放送してんのなんなんだよ  ,,,,,,NEUTRAL,0.0753210559487342,0.7097988128662109,0.214880108833313,AGAINST,0.42217517,0.20035622,0.3774686
2023-03-19 01:34:57+09:00,1637130478066241537,https://x.com/gosmanie/status/1637130478066241537,WBC楽しみですね(栗林…) ,,,,,,POSITIVE,0.9880708456039428,0.0110900616273283,0.0008391572046093,FAVOR,0.32868993,0.3526202,0.3186898
2023-03-19 01:35:05+09:00,1637130512568406016,https://x.com/HeadcACE1906/status/1637130512568406016,Mexico in the WBC heard you carnal .. “blood in blood out like American me” - young guns”,HeadcACE1906,Ippei HATHAWAY,0.0,0.0,0.0,NEUTRAL,0.2360496968030929,0.7257523536682129,0.0381979867815971,AGAINST,0.41003856,0.27671027,0.3132511
2023-03-19 01:36:01+09:00,1637130748812738563,https://x.com/madfriars/status/1637130748812738563,"No particular surprises here.  Solid showing for Merrill in his first taste of big league camp, but with the WBC guys back, it's time to go play every day on the backfields.",madfriars,MadFriars - The source for Padres Prospects news,0.0,0.0,14.0,POSITIVE,0.8365036845207214,0.1485654264688491,0.014930902980268,AGAINST,0.37806332,0.3178767,0.30406
2023-03-19 01:36:27+09:00,1637130856656670720,https://x.com/akttkc/status/1637130856656670720,“大谷翔平も“お気に入り”、牧秀悟24歳はなぜWBCでも“とにかく明るい”のか？「“プーさん”が認めたメンタル」「デスターシャのきっかけは…」（石塚隆）”,akttkc,阿久津隆,0.0,0.0,0.0,NEUTRAL,0.4512206614017486,0.5371018052101135,0.0116775324568152,NEUTRAL,0.2954351,0.31842652,0.38613844
2023-03-19 01:37:38+09:00,1637131155714752512,https://x.com/kerokichi06/status/1637131155714752512,ケーブルTVに加入してると、宮崎でもWBCは地上波で観られるけどね (それでも観られない時もありますw),kerokichi06,けろきち,1.0,0.0,1.0,NEUTRAL,0.0983744412660598,0.884243905544281,0.0173817314207553,NEUTRAL,0.3008316,0.3253416,0.37382683
2023-03-19 01:39:57+09:00,1637131736982364162,https://x.com/kbgosuccess/status/1637131736982364162,WBCの東京ドームはじめ、山形、栃木、福岡ほか複数チームで完全キャッシュレス化開始。。。 (なにげにプリペイドカード買わせるのが、リピータづくりに一番良い作戦だったりすると思っている),kbgosuccess,kb-blood-BFKS,0.0,0.0,1.0,POSITIVE,0.7355323433876038,0.25816211104393,0.0063055921345949,NEUTRAL,0.33393115,0.2739513,0.39211756
2023-03-19 01:40:01+09:00,1637131753168023562,https://x.com/musdurken/status/1637131753168023562,Watching Mar A Lago turn into another Waco and the USA winning the WBC would make for a great Tuesday,musdurken,LMC,0.0,0.0,0.0,POSITIVE,0.881873369216919,0.0983046293258667,0.0198219530284404,AGAINST,0.3745506,0.3169898,0.30845952
2023-03-19 01:40:18+09:00,1637131828086853634,https://x.com/KBReport/status/1637131828086853634,"WBC 참사에도 깜짝 관중동원, 밉지만 야구는 배고팠다  dailyfeed.kr/6a91cec/167915 …",KBReport,야구/스포츠/연예/이슈/유머 리포트,0.0,0.0,0.0,POSITIVE,0.4571257531642914,0.4552088677883148,0.0876652970910072,FAVOR,0.35805693,0.39440307,0.24753998
2023-03-19 01:40:48+09:00,1637131953047769088,https://x.com/akttkc/status/1637131953047769088,“なぜ投手・大谷翔平はWBC準々決勝が“ラスト”なのか？ メジャー担当記者が解説する“MLBの掟”「球数や登板間隔を球団が細かく管理」（四竈衛）”,akttkc,阿久津隆,0.0,0.0,0.0,NEUTRAL,0.1472301632165908,0.8042885661125183,0.048481311649084,AGAINST,0.41111743,0.31562597,0.2732565
2023-03-19 01:41:00+09:00,1637132001445552128,https://x.com/kniznerfan/status/1637132001445552128,"Mizzou, Battlehawks, City, and the WBC on at the same time is some nasty scheduling",kniznerfan,•,2.0,0.0,9.0,NEUTRAL,0.3521237075328827,0.5763822793960571,0.0714940354228019,AGAINST,0.39313397,0.31673002,0.29013592
2023-03-19 01:41:11+09:00,1637132047159541761,https://x.com/sponichiyakyuu/status/1637132047159541761,古田敦也氏　WBC準決勝の投手起用を予想「佐々木朗希が先発、山本由伸もブルペン待機」「世界驚かせて」― スポニチ Sponichi Annex 野球,sponichiyakyuu,スポニチ記者ツイート　野球,0.0,2.0,16.0,NEUTRAL,0.2595630586147308,0.7246702909469604,0.0157666876912117,AGAINST,0.33969492,0.3267135,0.3335916
2023-03-19 01:41:39+09:00,1637132165069799424,https://x.com/mayoineko7010/status/1637132165069799424,高校球児がペッパーミルのパフォーマンス？やって騒がれてるのってなんか違和感  そもそもヌートバー選手を元々知ってた人ってどのくらいいるの？あれはいつからやってるの？  少なくともWBCなかったら俺は一生知らなかったと思う  元々助っ人外人枠あるの？って聞くくらいにはWBC自体知らんけど,mayoineko7010,時をかける猫@新しい事を始めようとしてる垢,0.0,0.0,8.0,NEUTRAL,0.0095430649816989,0.698829710483551,0.2916272580623626,NEUTRAL,0.34785196,0.22011234,0.43203568
2023-03-19 01:41:39+09:00,1637132165648449537,https://x.com/Jared_Carrabis/status/1637132165648449537,"This feels more like a shot at the A’s than a nod to the WBC, but still pretty awesome to see that people are showing up to watch the tournament in big numbers.",Jared_Carrabis,Jared Carrabis,88.0,259.0,0.0,POSITIVE,0.8186630010604858,0.168229341506958,0.0131076909601688,AGAINST,0.39645252,0.30756107,0.29598635
2023-03-19 01:42:58+09:00,1637132498202402817,https://x.com/cheerfulelmo/status/1637132498202402817,WBCあって、東京ドーム取れなかったんです。 スパショは熱気すごいから大丈夫と思ったんですが、寒いです。  トゥギ、大谷サン連呼＆ライバル視  ,,,,,,NEGATIVE,0.0084068728610873,0.1983554363250732,0.7932376861572266,NEUTRAL,0.3294175,0.20581423,0.46476826
2023-03-19 01:42:59+09:00,1637132500513202177,https://x.com/BarnHasSpoken2/status/1637132500513202177,"But the WBC doesn’t matter, right?",BarnHasSpoken2,Dillard Barnhart,0.0,0.0,4.0,NEUTRAL,0.0145141724497079,0.9509181380271912,0.034567691385746,AGAINST,0.44823256,0.26068684,0.2910806
2023-03-19 01:43:28+09:00,1637132624970891265,https://x.com/LatinoSports/status/1637132624970891265,USA Vs Venezuela Quarterfinals preview     ,,,,,,POSITIVE,0.6288166642189026,0.359155923128128,0.0120274536311626,FAVOR,0.2963142,0.43525618,0.26842958
2023-03-19 01:43:36+09:00,1637132656696786945,https://x.com/fusa_fusa_fsako/status/1637132656696786945,,,,,,,NEUTRAL,0.0170275606215,0.9456810355186462,0.0372913405299186,NEUTRAL,0.2557792,0.31104654,0.43317425
2023-03-19 01:44:31+09:00,1637132885726760965,https://x.com/hiroc0831/status/1637132885726760965,【WBC】米国４強かけベネズエラと19日対戦　先発は21年サイ・ヤング賞得票３位リン ,,,,,,POSITIVE,0.6640426516532898,0.317988246679306,0.0179691053926944,NEUTRAL,0.29589874,0.22295055,0.4811507
